,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
商船,0.003883868455886841,0.0054600718431174755,0.011329328641295433,0.00391367357224226,-0.007435176987200975,0.003889108542352915,0.0009765045251697302,-0.006568362005054951,0.001160870073363185,0.007640829775482416,-0.006689648609608412,-0.0026219794526696205,0.0002658874145708978,0.003035722067579627,0.004919585771858692,-0.005087338387966156,0.003198036225512624,-0.00582916522398591,0.0058418093249201775,-0.0013081538490951061,0.002982525620609522,0.0026292388793081045,0.004362058825790882,0.0024909593630582094,-0.00168222701177001,-0.003107022028416395,-0.004471599590033293,-0.0011597045231610537,-0.0002805026597343385,0.0025006134528666735,0.004379661288112402,0.0024449683260172606,-0.006914696656167507,-0.005746264010667801,-0.010909800417721272,-0.005963413044810295,-0.0017114195507019758,-0.01043939869850874,0.0019040950573980808,-0.009492102079093456,0.0034633828327059746,-0.008019295521080494,-0.0010114212054759264,-3.1204244805849157e-06,-0.009208380244672298,0.008191041648387909,-0.00018802628619596362,0.0031144211534410715,0.000725356861948967,0.001410707482136786,-0.00266857142560184,0.003265756880864501,-0.003777857404202223,-0.0022423225454986095,-0.0043632956221699715,-0.002601848915219307,0.005552534479647875,0.0002277168387081474,0.009140681475400925,0.003551848465576768,0.005243638996034861,0.004480473697185516,-0.0022485200315713882,0.0020618573762476444,-0.008705305866897106,0.0013085809769108891,0.007643734570592642,-0.0028198445215821266,-0.0017524735303595662,0.006793983280658722,-0.005900917574763298,0.0022137064952403307,0.00433672871440649,-0.007295497227460146,-0.0006458356510847807,-0.00872001051902771,-0.005457199644297361,0.002014630241319537,-0.003263243241235614,-0.001918927882798016,-0.008127693086862564,-0.00045087223406881094,-0.0020167632028460503,0.0009228980634361506,0.004396954085677862,0.001389103359542787,0.002446802332997322,6.056767961126752e-05,-0.003424910129979253,0.0012691369047388434,0.002541574649512768,0.0024227711837738752,0.0028610520530492067,0.005101354327052832,0.004067623522132635,0.004227714613080025,-0.001778894104063511,-0.005114795174449682,-0.0042775291949510574,0.007169881369918585
三井,0.0028995899483561516,0.007173504214733839,0.007288438733667135,0.0015511652454733849,0.00047855140292085707,-0.001576746697537601,0.002748857019469142,0.0003290590248070657,0.0036353468894958496,0.002292347839102149,-0.004248938988894224,-0.004002667963504791,-0.0015562582993879914,-0.0015568457311019301,0.006641562096774578,0.0018250934081152081,0.001475440338253975,0.0014615680556744337,0.004265594761818647,-0.0019298673141747713,0.00038139140815474093,0.0054778121411800385,-0.0010211911285296082,0.0014041576068848372,0.0008940682164393365,0.0027203448116779327,-0.0030303308740258217,-0.0018360427347943187,-0.002157611073926091,0.0004811581165995449,0.004777382593601942,0.0005587678169831634,-0.000420618976932019,-0.0032719105947762728,-0.0011687936494126916,-0.0009574452415108681,-0.002133691683411598,-0.00684908265247941,-0.0052663725800812244,-0.008277825079858303,-0.0009938697330653667,0.002281662542372942,-0.002542204689234495,0.0009401723509654403,-0.008746393024921417,-0.001762581872753799,-0.0030475391540676355,0.0008520190021954477,-0.0032868313137441874,0.0011049772147089243,-0.001672436366789043,-0.001931419363245368,0.00468298839405179,0.002266651950776577,-0.0039936574175953865,0.002365987980738282,0.005608076695352793,-0.0008342966320924461,0.007185149937868118,-0.002961150137707591,0.0033418298698961735,0.0010847016237676144,-0.00129015336278826,-0.003962941933423281,-0.0008483586716465652,0.0016116747865453362,0.0043573868460953236,0.0021390640176832676,0.0040992191061377525,0.006433986593037844,-0.000808000739198178,-0.005542937200516462,-0.0024411033373326063,-0.0032252671662718058,0.0029388186521828175,0.0007979454821906984,-0.001943690120242536,-0.0017002663807943463,0.0008983640000224113,-0.002374133327975869,-0.002747190184891224,0.001029536477290094,0.0036923117004334927,0.00343402405269444,-0.001824985258281231,0.0035354315768927336,0.004105734638869762,0.0016518095508217812,-0.0006787919555790722,-0.0017059135716408491,0.0013822080800309777,0.0030901425052434206,0.0002610220108181238,0.00564136728644371,-0.004070894327014685,0.0008904051501303911,0.004751576576381922,0.0001425673981430009,0.0030913634691387415,-0.00023123735445551574
*,-0.0006191052380017936,0.008191038854420185,-0.0004639321705326438,0.00018555880524218082,-0.002322992542758584,0.0024390157777816057,-0.005487401504069567,0.002008491661399603,0.0057602315209805965,0.007316006347537041,3.492275936878286e-05,-0.005025458987802267,-0.004457965958863497,0.004272672813385725,0.006055609323084354,-0.0007379867602139711,0.004168019164353609,0.00016835067071951926,-0.0014442660612985492,-0.002559434389695525,0.005211370065808296,0.0004370753886178136,0.0006093911360949278,-0.004976680036634207,-0.00015624675143044442,0.0016711307689547539,-0.00666090939193964,0.003400432877242565,-0.006870544049888849,-0.005221981089562178,-0.002073822310194373,0.0015402628341689706,-0.004979162942618132,-0.005162467248737812,-0.005578944459557533,-0.0036157690919935703,0.0006667827838100493,-0.007825766690075397,-0.0010661559645086527,-0.0021714852191507816,-0.004324530716985464,0.0003544606443028897,-0.006004597060382366,-0.0028071340639144182,-0.006956002209335566,0.00471584452316165,-0.0005154049722477794,0.00011535666271811351,-0.004523898009210825,-0.005580822471529245,0.00068494031438604,0.0003540674224495888,0.0024839735124260187,0.003510940819978714,0.000137190698296763,-0.005620293319225311,0.0055021923035383224,-0.005673539824783802,0.005810628645122051,0.0027323730755597353,0.006963734980672598,-0.003943629562854767,0.0065767113119363785,-0.006933931261301041,-0.008211985230445862,-0.0015866467729210854,0.004654671065509319,-0.0013570025330409408,0.0037397516425698996,0.005614455323666334,-0.008211338892579079,-0.003472005482763052,-0.004398352932184935,0.002322152489796281,0.0028357887640595436,-0.003343338379636407,-0.0060558021068573,-0.0031998318154364824,-0.0004541113739833236,-9.620518540032208e-05,-0.006970827933400869,-0.003230527974665165,0.0034809093922376633,0.004311332944780588,-0.0034405167680233717,-0.0025459593161940575,-0.00018567006918601692,-0.0023960659746080637,-0.0032524617854505777,-0.0035395731683820486,-0.0038797385059297085,-0.0038740092422813177,0.004438246600329876,-0.003649927442893386,-0.0016483390936627984,-0.004315335303544998,0.00487324595451355,-0.0015741504030302167,0.00017126715101767331,0.003761619795113802
新規,0.004465403035283089,0.006187247112393379,0.006664104759693146,0.0023634033277630806,0.00025338807608932257,-0.003273050067946315,-0.004323563072830439,-0.00031421342282556,-0.0031178335193544626,0.004496789537370205,-0.004090254195034504,-0.0017224422190338373,0.0019281526328995824,-0.0029137853998690844,0.0035919640213251114,-0.0017499669920653105,-0.002452380023896694,-0.005499264691025019,0.0034163431264460087,0.0010204052086919546,-0.0024416015949100256,-0.0011022432008758187,0.0034640971571207047,0.0021924760658293962,0.0061858585104346275,0.0008780462085269392,-0.0018673725426197052,-0.004649341572076082,-0.006534014828503132,-0.002035159384831786,0.0023245862685143948,-0.0020004326943308115,-0.00661048199981451,0.00018487428314983845,-0.0055167521350085735,0.002334985649213195,-0.0015591628616675735,-0.0048137446865439415,0.0005086428136564791,-0.008454112336039543,0.0018713863100856543,-0.004572711419314146,8.114359661703929e-05,0.00029122582054696977,-0.00853208638727665,0.005819328129291534,-0.0010650338372215629,0.0020658511202782393,-0.00099108403082937,0.0012985230423510075,0.0016930006677284837,0.001265411265194416,-0.004465316887944937,-0.0017271185060963035,-0.0005122554721310735,-0.006432693917304277,-0.0009254070464521646,-0.0029510571621358395,0.0011001060483977199,0.003958822228014469,0.003448228817433119,0.0035680553410202265,0.003168697003275156,-0.006393527612090111,-0.0011820202926173806,0.0035869155544787645,0.0006877551786601543,-0.0031442504841834307,0.0023843084927648306,0.004811322782188654,-0.002482178620994091,0.0012142070336267352,0.0005390620790421963,-0.003217812394723296,0.0017515983199700713,-0.0023550759069621563,0.0033355657942593098,-0.0037006486672908068,0.002086429391056299,0.003294680966064334,0.0008630870142951608,0.0003121829067822546,-0.000882987747900188,-0.0016921006608754396,0.0014719406608492136,0.004295043647289276,0.0005102093564346433,-0.00030344913830049336,0.0033495526295155287,0.0005803719395771623,-0.0008199925650842488,-0.0018875881796702743,-0.004182219505310059,0.0010575103806331754,0.00023890122247394174,0.004659482277929783,-0.002738586626946926,-0.004992980509996414,-0.0037750957999378443,-0.0008672291878610849
ドライ,0.0026167018804699183,-0.0019883757922798395,0.0041704135946929455,0.005285367369651794,-0.0038894093595445156,0.00536259263753891,-0.00019844953203573823,-0.005120822694152594,-0.0037220697849988937,-0.0012147842207923532,-0.0004575166094582528,0.00047999827074818313,0.003973549231886864,0.002219256479293108,0.0028034381102770567,-0.002477893140166998,0.00497137475758791,0.001063919859007001,-0.0015433640219271183,-0.0016743764281272888,-0.001084267278201878,0.005331654567271471,0.0022767423652112484,0.0007124553667381406,0.00553033035248518,0.0032579631078988314,-0.0031850070226937532,0.004484069533646107,-0.0037130333948880434,-0.0038902927190065384,-0.0021756915375590324,0.003737298073247075,-0.004929795861244202,-0.0029923375695943832,-0.006855561397969723,0.0033857503440231085,-0.0037800671998411417,-0.0016785548068583012,0.003258605720475316,0.0022310500498861074,0.0026071707252413034,8.388084825128317e-05,-0.0034848987124860287,-0.002563788555562496,-0.0017798339249566197,-0.0006988944369368255,0.003137729363515973,0.004733664449304342,-0.0022607215214520693,0.004626567009836435,-0.003274548100307584,-0.00040747964521870017,-0.001099786371923983,-0.002645336790010333,-0.0006863805465400219,-0.0036971743684262037,0.0011791873257607222,0.0012727311113849282,-0.0022881708573549986,0.0008573610102757812,0.0032376477029174566,-0.0011179089779034257,0.0035887407138943672,0.002838255139067769,-0.00658754725009203,0.002349858172237873,0.0019136491464450955,0.0006613535806536674,-0.004152670502662659,-0.00291144079528749,-0.006682184059172869,-0.0017511899350211024,0.003998801112174988,-0.0009110778337344527,0.0034076424781233072,-0.0025805081240832806,-0.001423881622031331,0.002476897556334734,-0.004792362451553345,-0.004042253829538822,0.0003769758914131671,0.0022419868037104607,0.00410619517788291,0.002338640857487917,0.0031648168805986643,-0.0038207408506423235,-0.002973364433273673,-0.004913407377898693,-0.0025550143327564,0.004004079382866621,0.001060397014953196,-0.004054330289363861,0.002661340404301882,-0.004219613503664732,0.0031672175973653793,0.0031619351357221603,-0.004188752267509699,0.0034233967307955027,-0.0023160965647548437,-0.00216110423207283
市況,0.004047015681862831,0.0055885170586407185,0.0017549869371578097,0.0057911048643291,-0.004716037772595882,0.0027894098311662674,-0.005098077934235334,0.0010630758479237556,-0.0039303479716181755,-0.0034286738373339176,0.0031748320907354355,0.0014908516313880682,0.000692596600856632,-0.0041695404797792435,0.0009568993700668216,-0.0008537628455087543,0.004377756733447313,-0.003295992501080036,0.003520520403981209,0.0010265577584505081,-0.004212202504277229,0.0014629134675487876,-0.004605363123118877,-0.0009245100663974881,0.0037495349533855915,-0.0028993275482207537,-2.5268902390962467e-05,-0.00026713137049227953,-0.0006514695123769343,-0.00426507368683815,-0.0022383760660886765,0.0038045088294893503,0.003758265869691968,0.0006645757821388543,0.0028285454027354717,-0.0019158966606482863,-0.00012125083594582975,-0.0034626449923962355,0.0028925396036356688,-0.003262118436396122,-0.004658638499677181,0.0017017463687807322,-0.003909936640411615,0.0018623557407408953,-0.005753970239311457,0.0021881191059947014,0.003598167095333338,0.003216591663658619,-0.0026109314057976007,-0.0024448074400424957,-0.000489449012093246,-0.0032038921490311623,0.0019982082303613424,0.0023717142175883055,-0.0042151338420808315,-0.002698976080864668,0.0031415505800396204,-0.0037909275852143764,0.0002218075533164665,8.487623563269153e-05,9.48759334278293e-05,-0.002679340308532119,-0.0033905920572578907,-0.0027224260848015547,-0.0020576780661940575,0.0018100142478942871,0.0026281028985977173,-0.002853317651897669,-0.0043206303380429745,-0.0029047557618469,0.0009979119058698416,0.00030732282903045416,-0.0019620757084339857,0.0033085132017731667,-0.0013509938726201653,-0.003501125378534198,0.0019596628844738007,-0.0031802495941519737,-0.002794276224449277,-0.005125592462718487,-0.0003551859699655324,0.0015506872441619635,-0.00388334016315639,0.0037031187675893307,0.0020982641726732254,0.0048982929438352585,0.003247854532673955,0.0038488334976136684,0.0025609335862100124,-0.0027918252162635326,-4.628084570867941e-05,0.002592510776594281,-8.422524115303531e-05,-0.0032585258595645428,-0.001823698403313756,-0.0010179425589740276,-0.0026074328925460577,-0.001473429729230702,0.000407867570174858,0.0024182377383112907
水準,0.0036834347993135452,0.0021973911207169294,0.0013427757658064365,-0.001589726540260017,0.003713109064847231,-0.002561327535659075,-0.00019121244258712977,-0.000790701131336391,0.00016986698028631508,0.0016872166888788342,-0.0005320892669260502,0.00024655149900354445,-0.004543800372630358,-0.0022004463244229555,0.00025536760222166777,-0.0050066388212144375,-0.0036970253568142653,-2.041412517428398e-05,0.003446027636528015,-0.004798025358468294,-0.001685456489212811,-0.001864184276200831,0.002793146064504981,0.00313610234297812,-0.0027037120889872313,-0.004100437741726637,-0.003497061552479863,-0.0008226209320127964,-0.0035022159572690725,0.00043446404743008316,-0.00047576692304573953,-0.0002919101680163294,-0.0013500336790457368,-0.002805067226290703,-0.0021377038210630417,-0.005246415734291077,0.00017969519831240177,-0.005853018723428249,-0.0018327173311263323,-0.006073587108403444,0.0010162042453885078,0.0029211014043539762,-0.0018010338535532355,-0.00013800273882225156,-0.0047682891599833965,0.001707721152342856,-0.0017606012988835573,0.003863754915073514,0.0032908902503550053,0.000777607609052211,0.0016787485219538212,-0.004896711558103561,-0.003632052568718791,0.00339382141828537,-0.005444009322673082,0.0021565533243119717,0.002886822447180748,0.002912921132519841,0.0013018427416682243,-0.004510913975536823,0.0006386457826010883,0.0017853465396910906,0.00014964403817430139,0.003808866022154689,0.00034981383942067623,0.004815326072275639,0.005149094387888908,-0.002681335899978876,0.0018051539082080126,-0.0014086202718317509,-0.0047342414036393166,0.0017649471992626786,0.0004228476609569043,-0.00020322788623161614,-0.003340041032060981,0.0038952045142650604,-0.0032325051724910736,-0.001098870998248458,-0.0029547172598540783,-0.004179880488663912,-0.004572439473122358,0.004081638529896736,-0.0017855347832664847,-0.003290734253823757,-0.002844102680683136,-0.0015177743043750525,-0.002812037244439125,-0.0005088326870463789,-0.003920827526599169,-0.002699614502489567,-0.0010499490890651941,0.003816015785560012,-0.0025878765154629946,-0.0006432774243876338,0.002982210833579302,0.004934402648359537,0.004181358031928539,-0.005573513451963663,0.0006736083887517452,0.005881066434085369
低下,0.002628945279866457,-0.00038467595004476607,0.007773182820528746,0.006141888443380594,-0.0013822558103129268,0.0007556627970188856,0.002348137553781271,-0.003733845427632332,-0.0031504633370786905,0.0033017362002283335,0.0034516784362494946,-0.00026132981292903423,0.001106812385842204,-0.0034269848838448524,0.0015972907422110438,0.0018194002332165837,-0.004019616637378931,-0.0008201500168070197,0.0022223489359021187,0.0021149429958313704,0.004074160009622574,0.00018051340884994715,-0.004393691197037697,0.0006389535265043378,0.0008886249270290136,-0.0034154269378632307,-0.006498400121927261,0.0017023852560669184,-0.00477450480684638,0.002373906783759594,0.0037050070241093636,0.0034086769446730614,-0.0011940760305151343,0.0006840421119704843,0.0002619370352476835,0.00345930946059525,-0.0030195030849426985,-0.006769019179046154,0.0009009225759655237,-0.0006681917584501207,-0.0046927789226174355,-0.0017922010738402605,-0.005760279018431902,-0.002440724289044738,-0.0030955676920711994,0.0016048226971179247,0.0008215113775804639,-0.0015076440759003162,-0.0033610330428928137,-0.0017727361992001534,0.003448916831985116,-0.005023302510380745,0.0005144650349393487,-0.003053714521229267,-0.0017980828415602446,-0.0035404583904892206,0.004996877629309893,0.0041811359114944935,0.0010338639840483665,0.0026464336551725864,0.0006821266142651439,-0.004001101013273001,0.0016837372677400708,0.00012947141658514738,-0.006796203088015318,0.0006839021225459874,-0.0032604974694550037,0.002910904586315155,0.004496986046433449,0.004887338727712631,-0.003948506899178028,0.003088149707764387,0.0009176185121759772,-0.002626790665090084,-0.0032269589137285948,-0.002683594124391675,9.941960888681933e-05,-0.0025480836629867554,-0.004789595026522875,0.0027808144222944975,0.0027573544066399336,0.0011973342625424266,-0.004613800439983606,-0.0046022022143006325,-0.0028094397857785225,-0.0005831050802953541,0.004138118587434292,-0.002248341916128993,-0.0012786979787051678,-0.0017425253754481673,9.420257265446708e-05,0.0011391661828383803,0.0010233224602416158,-0.0017841299995779991,0.0026053457986563444,0.0005578362615779042,-0.0002521813730709255,0.002418650547042489,-0.0022237300872802734,0.006206040270626545
剥落,0.001993350451812148,0.0025185307022184134,1.2746939319185913e-05,-0.0027230551932007074,-0.005581100471317768,0.0008628087234683335,-0.004570390563458204,-0.003872077679261565,0.0033356831409037113,-0.0024445182643830776,-0.0019236610969528556,7.409756653942168e-05,0.0009799781255424023,0.0002331529976800084,-0.0020508517045527697,-0.00043023793841712177,0.0055314344353973866,-2.1690107132599223e-07,-0.002073542447760701,-0.0021257365588098764,0.004967526067048311,-0.0001104583207052201,-0.00323655316606164,-0.003765196306630969,0.004538962617516518,-0.0006715804920531809,0.00324595021083951,-0.004641070030629635,-0.0027589136734604836,-0.004712963011115789,0.0025181935634464025,-0.002082517370581627,-0.0023966862354427576,-0.002811729907989502,-0.004726275335997343,-0.003888625418767333,0.00410428736358881,-0.0003581443743314594,-0.0008486805600114167,0.0005736954626627266,-0.0005637537688016891,-0.005184962879866362,-0.003326097736135125,0.004138388205319643,-0.0020573169458657503,0.004343498032540083,0.0018404178554192185,-0.0005456237122416496,-0.0005543992156162858,0.0003005456237588078,-0.002280502812936902,0.0020575602538883686,0.0025933070573955774,0.0008305920637212694,-0.0052975756116211414,-0.00469578243792057,-0.0020696213468909264,-0.005574708804488182,-0.001082917326129973,-0.0032076360657811165,0.002721835859119892,-0.0020405345130711794,0.0008752947323955595,-0.004564933944493532,0.0018813456408679485,0.004483297001570463,0.002181314630433917,0.0040796962566673756,0.0024479618296027184,0.006707238964736462,-0.0003510866081342101,-0.0026362298522144556,-0.0023263576440513134,-0.0031902187038213015,-0.0032740666065365076,-0.004485787358134985,0.002820576773956418,-0.003241404425352812,-0.00312802498228848,0.0034118075855076313,0.0007561600650660694,0.003875461872667074,0.0005295868613757193,0.00472937012091279,0.005374605767428875,0.00022536468168254942,-0.0021941231098026037,0.0036222911439836025,0.0027646878734230995,-0.0005279121687635779,-0.0014125066809356213,-0.0037741682026535273,-0.0025650321040302515,0.0036892432253807783,-0.002715861890465021,-0.0040084137581288815,0.0016660918481647968,-0.004917720332741737,3.256252239225432e-05,0.0057734036818146706
投資,0.00536559522151947,0.0012284073745831847,0.0013167980359867215,-0.0025794613175094128,-0.0017365156672894955,0.004000616725534201,-0.00022236097720451653,-0.0028279649559408426,0.0053634741343557835,-0.00040415473631583154,0.0022709250915795565,-0.004281853791326284,0.0016427811933681369,0.003557758405804634,0.004909195937216282,-0.00393172400072217,-0.0005161097506061196,-0.006035264115780592,0.0004974464536644518,-0.0006366712041199207,-0.003344746306538582,-0.00066116958623752,0.0016880864277482033,0.002656186930835247,0.0031741990242153406,-7.204666326288134e-05,-0.0001819124590838328,-0.0025036297738552094,0.0007536309421993792,-0.005490411072969437,0.0026587462052702904,-0.004991062451153994,0.00246666232123971,-0.005378169473260641,-0.0049539851024746895,-0.001515937503427267,0.002233351580798626,-0.008461304940283298,-0.0006376435048878193,-0.0016716254176571965,-0.002571196760982275,-0.005494655575603247,-0.0064943027682602406,0.001034091110341251,-0.008064121939241886,0.0017988126492127776,-0.0038966175634413958,0.0032258578576147556,-0.004144080448895693,0.0040301610715687275,-0.0025958509650081396,-0.00010613246558932588,0.0023966352455317974,-0.0013407119549810886,-0.004514424595981836,-0.001531220506876707,-1.8954542611027136e-05,0.0008888655574992299,0.0029387138783931732,7.74759755586274e-05,0.0041526020504534245,-0.0035175401717424393,-0.0015440289862453938,-0.0032780487090349197,0.0008542448631487787,0.005024735815823078,0.0026073658373206854,0.002152232453227043,-0.0022415397688746452,0.00229430734179914,-0.004964220803231001,-0.0058828783221542835,0.003388023702427745,-0.003125185379758477,0.0034580163192003965,-0.006959109101444483,0.0028113126754760742,-0.0004533002502284944,-0.0011949168983846903,0.001229403424076736,-0.005487540736794472,-0.0043904827907681465,0.0011465296847745776,0.0018172533018514514,-0.0035462933592498302,-3.381765418453142e-05,-0.0017246190691366792,-0.004918051417917013,0.0007200613617897034,-0.004251980222761631,-0.0015055433614179492,-0.0024786493740975857,0.0031009207013994455,-0.0031054625287652016,0.004967258311808109,0.005039313342422247,-0.0038813853170722723,1.042429812514456e-05,-0.0045057982206344604,0.00254373112693429
